id,name,title,author_fn,author_ln,description,digitized,source,image,related,datasource,license,downloaded,created,contact,creator,note
111847,"Changes in the Evenki (Tungus), Yakut and NE Paleoasiatic territories and language areas","Changes in the Evenki (Tungus), Yakut and NE Paleoasiatic territories and language areas",,,"This map illustrates the distribution of Koryak, Itelmen and Chukchi in Northeast Asia as well as the changes in language population of the Evenki and Yakut from the 17th to the 19th Century. Below is the breakdown of the populations of the ethnic groups:  
<table border=""1"">
<tr>
<th>Century</th>
<th>Evenki</th>
<th>Yakut </th>
<td>Chukchi </td>
<td> Itelmen</td>
<td> Koryak</td>
</tr>
<tr>
<td>17th Century</td>
<td>450</td>
<td> 1250 </td>
<td> 2400 </td>
<td> 12380 </td>
<td> 12990 </td>
</tr>
<tr>
<td>18th Century</td>
<td>200</td>
<td> 6300 </td>
<td> 6000</td>
<td>3200 </td>
<td> 4670 </td>
</tr>
<tr>
<td> 19th Century</td>
<td> 100 </td>
<td>15075 </td>
<td> 8500</td>
<td>1250 </td>
<td>7362 </td>
</table> 
Go to active layers and check boxes in order to see the changes throughout the centuries.",August 2010,belikov1996,Changes/atlas008.png,,,,,,,,
473582,Charrúan in South America at the Time of Contact,Charrúan in South America at the Time of Contact,,,"The areas pictured display locations of where Charrúan languages were spoken when they were first encountered and knowledge of them was recorded. As specified in Asher and Moseley, the time of contact varied for each language; most of the coastal languages were first identified during the 16th and 17th centuries, although some languages in the interior of South America became known much more recently during the 20th century (Kaufman 2007). This original map was made by vectorizing data from the MultiTree language database and the Atlas of the World's Languages.",July 2010,,,"This folder (Central and South America: Time of Contact) contains other maps 
showing linguistic subgroups and their time of contact. The maps may be 
overlaid on each other for a more complete picture.","kaufman2007[82-92]
[MultiTree: Macro-Waikuruan: Kaufman 2007](ContributionTable#cldf-multitree:Macro-Waikuruan%3A%20Kaufman%202007)",,,,,,
214660,Chibcha-Misumalpan in Central and South America at the Time of Contact,Chibcha-Misumalpan in Central and South America at the Time of Contact,,,"The areas pictured display locations of where Chibcha-Misumalpan languages were spoken when they were first encountered and knowledge of them was recorded.  As specified by Asher and Moseley, the time of contact varied for each language; most of the coastal languages were first identified during the 16th and 17th centuries, although some languages in the interior of South America became known much more recently during the 20th century (Kaufman 2007). This original map was made by vectorizing data from the MultiTree language database and the Atlas of the World's Languages.",June 2011,,,"This folder (Central and South America: Time of Contact) contains other maps 
showing linguistic subgroups and their time of contact.  The maps may be 
overlaid on each other for a more complete picture.","kaufman2007[82-92]
[MultiTree: Chibcha-Misumalpan: Kaufman 2007](ContributionTable#cldf-multitree:Chibcha-Misumalpan%3A%20Kaufman%202007)",,,,,,
306113,Chikitano-Boróroan in Contemporary South America,Chikitano-Boróroan in Contemporary South America,,,This map shows where languages in the Chikitano-Boróroan language group were spoken ca. 2007. This original map was made by vectorizing data from the MultiTree language database and the Atlas of the World's Languages.,August 2011,,,This folder (Contemporary South American Languages) contains other maps displaying linguistic subgroups in the region. The maps may be overlaid on each other for a more complete picture.,"kaufman2007[83-93]
[MultiTree: Macro-Je: Kaufman 2007](ContributionTable#cldf-multitree:Macro-Je%3A%20Kaufman%202007)",,,,,,
207256,Bulgarian Dialects,Bulgarian Dialects,,,"This map shows the division between east and west Bulgarian dialects. It shows a broader picture of the Bulgarian dialect situation. A previous generation of speakers is represented here; the informants were of around 50-60 years of age and the data was collected between 1964 and 1981.  The dividing line shown may be known as the 'Yat border', since it separates the Eastern and Western dialects depending on which variant of the Old Bulgarian 'yat' form is used.",25-May-2011,scatton1993,Bulgarian_Dialects/Comrie_Slavonic002.jpg,,,,,,,,
473604,Chikitano-Boróroan in South America at the Time of Contact,Chikitano-Boróroan in South America at the Time of Contact,,,"The areas pictured display locations of where Chikitano-Boróroan languages were spoken when they were first encountered and knowledge of them was recorded. As specified in Asher and Moseley, the time of contact varied for each language; most of the coastal languages were first identified during the 16th and 17th centuries, although some languages in the interior of South America became known much more recently during the 20th century (Kaufman 2007).",July 2010,,,"This folder (Central and South America: Time of Contact) contains other maps 
showing linguistic subgroups and their time of contact.  The maps may be 
overlaid on each other for a more complete picture.","kaufman2007[82-92]
[MultiTree: Macro-Je: Kaufman 2007](ContributionTable#cldf-multitree:Macro-Je%3A%20Kaufman%202007)",,,,,,
474070,Chimúan in South America at the Time of Contact,Chimúan in South America at the Time of Contact,,,"The areas pictured display locations of where Chimúan languages were spoken when they were first encountered and knowledge of them was recorded. As specified in Asher and Moseley, the time of contact varied for each language; most of the coastal languages were first identified during the 16th and 17th centuries, although some languages in the interior of South America became known much more recently during the 20th century (Kaufman 2007).",July 2010,,,"This folder (Central and South America: Time of Contact) contains other maps 
showing linguistic subgroups and their time of contact. The maps may be 
overlaid on each other for a more complete picture.","kaufman2007[82-92]
[MultiTree: Chimúan: Kaufman 2007](ContributionTable#cldf-multitree:Chim%C3%BAan%3A%20Kaufman%202007)",,,,,,
303824,Chokó in Contemporary South America,Chokó in Contemporary South America,,,This map shows where languages in the Chokó language group were spoken ca. 2007. This original map was made by vectorizing data from the MultiTree language database and the Atlas of the World's Languages.,July 2011,,,This folder (Contemporary South American Languages) contains other maps displaying linguistic subgroups in the region. The maps may be overlaid on each other for a more complete picture.,"kaufman2007[83-93]
[MultiTree: Chocoan Composite](ContributionTable#cldf-multitree:Chocoan%3A%20Composite)",,,,,,
474115,Chokó in South America at the Time of Contact,Chokó in South America at the Time of Contact,,,"The areas pictured display locations of where Chokó languages were spoken when they were first encountered and knowledge of them was recorded.  As specified by Asher and Moseley, the time of contact varied for each language; most of the coastal languages were first identified during the 16th and 17th centuries, although some languages in the interior of South America became known much more recently during the 20th century (Kaufman 2007).",June 2011,,,"This folder (Central and South America: Time of Contact) contains other maps showing linguistic subgroups and their time of contact.  The maps may be overlaid on each other for a more complete picture.","kaufman2007[82-92]
[MultiTree: Chokó: Kaufman 2007](ContributionTable#cldf-multitree:Chok%C3%B3%3A%20Kaufman%202007)",,,,,,
326364,The Location of Damakawa and Nearby Languages,Damakawa and Nearby Languages,Jacob,Collard,"This map shows the location of the Damakawa
        language, a moribund Benue-Congo language once
        psoken in three or four villages along the
        Dirindaji-Makuuku Road. The language is now
        remembered only by a few elderly speakers who recall
        only a few words. The language was apparently unknown
        to linguistics until 2008 and the Damakawa ethnicity
        had not previously been mentioned in writing.
        The Damakawa language has been almost entirely replaced
        by the nearby language C'Lela, which is also shown
        on this map along with the Tsuva'di Language. Previous
        speakers of Damakawa now use C'Lela, and most probably
        speak Hausa as well.",May 2012,mcgill2008,DamakawaVillages/Damakawa_Villages.png,,,,,,,,
12694,Congo: Languages in the Epena district,Languages in the Epena district of Congo,Susanne,Vejdemo,"This map shows the distribution of languages in the Epena district in the Likouala Region of the People's Republic of the Congo, for the places and languages mentioned in Gardner (2006) that were possible to find coordinates for in the [National Geospatial intelligence Agency's online database](http://geonames.nga.mil).
  The [Gardner (2006)](http://www.sil.org/silesr/2008/silesr2008-020.pdf) paper is based on two language surveys conducted in 1988 and 1989.
The map also contains vegetation data from shapefiles assembled at the the University of Maryland (based on Descoings 1969).",,,,,"Gardner, William L. 2006.[Language Use in the Epena District of Northern Congo](http:///www.sil.org/silesr/2008/silesr2008-020.pdf). SIL Electronic Survey Report.
[The National Geospatial intelligence Agency's online coordinate database](http://geonames.nga.mil)
Descoings, B. 1969. [Phytogeography of Congo](http://www.geog.umd.edu/carpe/gisthemes.html#Vegetation Maps). Office de la Recherche Scientifique et Technique Outre-Mer: Bondy, France)","[GNU Free Documentation License](http://www.gnu.org/copyleft/fdl.html)",,August 2009,,,
360405,"Cushitic, Omotic: The Spread of Cushitic and Omotic (Newman)",The Spread of Cushitic and Omotic,,,"This map outlines the early years of Cushitic spreading and some of the resulting diversity.  In his book, Newman discusses how changes in agriculture lead to the diversification of Cushitic.  Central Cushitic developed among grain cultivators and herders, and when groups migrated south into Tanzania and Kenya, their language became what is now known as southern Cushitic.  Northern Cushitic was located predominantly in the arid lowlands, while the eastern branch was located in the southern rift valleys.  He argues that ensete cultivators, which had once been thought to speak ""western Cushitic"", were most likely Omotic speakers.",2009,newman1995[53],Newman002/Newman002.jpg,,,,,,,,
